,payment_id,payment_datetime,order_id,total_amount,payment_method,payment_status,billing_address,shipping_address,payment_channel,tax_amount
8765,8908.0,2022-12-07 19:03:13,77692,0.0,Thanh toán qua ví điện tử,Đang chờ xử lý,"2140/75/56, Trường Sa, Phường 2, Nam Từ Liêm, Hồ Chí Minh, Việt Nam","2455/426, Mạc Đĩnh Chi, Phường Linh Xuân, Mỹ Đức, Bình Phước, Việt Nam",Thẻ thành viên,0.0
8766,8909.0,2022-12-07 19:07:13,54566,0.0,Thẻ tín dụng,Chưa thanh toán,"2579/76/25/232, Nam Kỳ Khởi Nghĩa, Phường Linh Trung, Chương Mỹ, Đà Nẵng, Việt Nam","2461/48/162b, Tô Hiến Thành, Phường Bình Trưng Đông, Quận 12, An Giang, Việt Nam",Online,0.0
8767,8910.0,2022-12-07 19:04:13,79290,18000.0,Thanh toán qua ví điện tử,Đang xử lý,"2135/45/175/208/262, Đường Nguyễn Văn A, Phường 8, Ba Vì, Bình Dương, Việt Nam","306/34/176, Phố Ngô Quyền, Phường 3, Gia Lâm, Bà Rịa - Vũng Tàu, Việt Nam",Online,1800.0
8768,8911.0,2021-12-18 09:44:19,83935,4198000.0,Thẻ ghi nợ,Đang xử lý,"2517/6/119/54, Võ Văn Kiệt, Phường An Lợi Đông, Long Biên, Quảng Ngãi, Việt Nam","204/171, Điện Biên Phủ, Phường Bình Khánh, Quận 2, Hà Nội, Việt Nam",Online,587720.0
8769,8912.0,2021-12-18 09:56:19,87155,36000000.0,Thẻ tín dụng,Đang xử lý,"2828/43/138/214/12e, Đường Hoàng Diệu, Phường Thủ Thiêm, Sơn Tây, Đà Nẵng, Việt Nam","2313/4/40, Điện Biên Phủ, Phường Bình Trưng Tây, Quận 4, Hồ Chí Minh, Việt Nam",POS,6840000.0
8770,8913.0,2021-12-18 09:41:19,91171,2099000.0,Thẻ tín dụng,Đã thanh toán,"2191/96/122/159/366, Hồ Tùng Mậu, Phường Linh Trung, Quận 8, Hà Nội, Việt Nam","516/80/40/44, Hồ Tùng Mậu, Phường Tam Phú, Hoài Đức, Hà Nội, Việt Nam",Online,230890.0
8771,8914.0,2021-12-18 09:39:19,63410,0.0,Tiền mặt,Đang xử lý,"667/10/42/167/304, Phố Trần Phú, Phường An Hòa, Quận Gò Vấp, Cần Thơ, Việt Nam","1950/69/99/10/250r, Hoàng Văn Thụ, Phường Thủ Thiêm, Bắc Từ Liêm, Cần Thơ, Việt Nam",Online,0.0
8772,8915.0,2022-01-12 00:52:59,49413,55980000.0,Chuyển khoản ngân hàng,Hủy bỏ,"737/94/21Y, Cách Mạng Tháng Tám, Phường Thủ Thiêm, Chương Mỹ, Hà Nội, Việt Nam","1212/444, Điện Biên Phủ, Phường An Cư, Quận Tân Phú, Trà Vinh, Việt Nam",Online,6157800.0
8773,8916.0,2022-01-28 20:37:27,35021,27990000.0,Tiền mặt,Hủy bỏ,"989/679, Huỳnh Thúc Kháng, Phường Thảo Điền, Hai Bà Trưng, Hưng Yên, Việt Nam","2005/17/17j, Lê Thị Hồng Gấm, Phường An Phú Đông, Nam Từ Liêm, Đà Nẵng, Việt Nam",Online,0.0
8774,8917.0,2020-10-22 09:25:09,58656,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"350/292, Võ Duy Ninh, Phường 8, Đông Anh, Tuyên Quang, Việt Nam","33/90/106/145/388S, Lê Văn Phan, Phường Linh Chiểu, Hà Đông, Hải Phòng, Việt Nam",POS,0.0
8775,8918.0,2022-12-07 01:24:51,70940,283023000.0,Thanh toán trả góp,Đang xử lý,"525/66/3, Trương Quyền, Phường Linh Chiểu, Quận 3, Hải Phòng, Việt Nam","642/10/53/179v, Nguyễn Văn Trỗi, Phường Bình Trưng Đông, Phúc Thọ, Nam Định, Việt Nam",Online,28302300.0
8776,8919.0,2021-05-30 10:26:03,51387,18893000.0,Chuyển khoản ngân hàng,Chưa thanh toán,"1650/65/191/244/229, Huỳnh Thúc Kháng, Phường An Hòa, Sơn Tây, Đà Nẵng, Việt Nam","2813/91/185/184/62, Trần Quang Khải, Phường Cát Lái, Đống Đa, Bà Rịa - Vũng Tàu, Việt Nam",Online,1133580.0
8777,8920.0,2021-02-20 04:55:36,37082,76000000.0,Thẻ tín dụng,Hủy bỏ,"555/15, Lê Thánh Tôn, Phường 4, Ba Vì, Hà Nội, Việt Nam","2145/18/97/277b, Nguyễn Công Trứ, Phường Bình Trưng Tây, Hòa Bình, Hồ Chí Minh, Việt Nam",Online,1520000.0
8778,8921.0,2021-02-20 04:51:36,81287,300000.0,Thẻ tín dụng,Đang xử lý,"1873/30/198/49/275, Đường Số 8, Phường Tam Phú, Đống Đa, Bình Phước, Việt Nam","11/44/180/178/128, Hoàng Văn Thụ, Phường Cát Lái, Chương Mỹ, Hà Nội, Việt Nam",Online,30000.0
8779,8922.0,2022-12-03 07:05:15,36427,120000.0,Thẻ ghi nợ,Đang xử lý,"263/133, Lê Thị Hồng Gấm, Phường Linh Chiểu, Phúc Thọ, Hà Nội, Việt Nam","2031/8/137/39/162W, Cách Mạng Tháng Tám, Phường Linh Xuân, Quận 7, Hà Nội, Việt Nam",Online,19200.0
8780,8923.0,2022-05-04 13:05:42,97195,0.0,Chuyển khoản ngân hàng,Đang xử lý,"1939/980, Hòa Hảo, Phường Bình Khánh, Quận Phú Nhuận, Bình Dương, Việt Nam","319/98/18C, Phố Ngô Quyền, Phường 9, Quận Tân Bình, Yên Bái, Việt Nam",Online,0.0
8781,8924.0,2022-03-19 16:49:42,48654,26990000.0,Tiền mặt,Hủy bỏ,"2417/32/127, Đường Số 4, Phường 9, Hai Bà Trưng, Đà Nẵng, Việt Nam","1814/57/110z, Đường Số 2, Phường Bình An, Quận Gò Vấp, Hà Nội, Việt Nam",Thẻ thành viên,4318400.0
8782,8925.0,2021-02-18 19:00:01,93610,180000.0,Thẻ tín dụng,Đang chờ xử lý,"1792/47/171o, Lê Thị Riêng, Phường An Cư, Quận Phú Nhuận, Hà Nội, Việt Nam","897/507, Võ Duy Ninh, Phường 5, Quận 7, Nghệ An, Việt Nam",Online,14400.0
8783,8926.0,2022-01-14 23:18:17,35051,1425000.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"572/7/200/268/103, Lê Văn Phan, Phường An Phú, Quận Gò Vấp, Đồng Nai, Việt Nam","888/898, Lê Thánh Tôn, Phường Cát Lái, Chương Mỹ, Bắc Giang, Việt Nam",Online,213750.0
8784,8927.0,2022-09-13 02:46:16,76844,123000.0,Chuyển khoản ngân hàng,Đang xử lý,"82/94/140/100, Trương Định, Phường Thủ Thiêm, Gia Lâm, Hải Phòng, Việt Nam","2969/959, Đường Võ Văn C, Phường 4, Quận 1, Hà Nội, Việt Nam",Online,1230.0
8785,8928.0,2022-09-18 02:41:41,23483,805256000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"1953/77/28/119/186, Lê Thị Hồng Gấm, Phường 10, Hoài Đức, Tây Ninh, Việt Nam","60/641, Phố Ngô Quyền, Phường Linh Chiểu, Quận 1, Đà Nẵng, Việt Nam",Thẻ thành viên,56367920.00000001
8786,8929.0,2021-09-12 04:20:23,21232,56970000.0,Thẻ tín dụng,Đã thanh toán,"1318/50/143, Lê Đức Thọ, Phường Bình Trưng Đông, Chương Mỹ, Quảng Ngãi, Việt Nam","1931/99, Lý Văn Phức, Phường An Lạc, Quận 5, Quảng Bình, Việt Nam",POS,5697000.0
8787,8930.0,2019-01-04 16:09:08,85001,7599000.0,Thẻ tín dụng,Đang xử lý,"849/54/111/140/312, Nguyễn Cư Trinh, Phường Linh Chiểu, Quận 3, Thanh Hóa, Việt Nam","2775/624, Lý Tự Trọng, Phường 8, Quận 3, Hà Nội, Việt Nam",Online,531930.0
8788,8931.0,2020-02-13 01:51:23,62321,475000.0,Thẻ ghi nợ,Đang chờ xử lý,"2730/89/109, Đồng Khởi, Phường Bình An, Thạch Thất, Ninh Thuận, Việt Nam","298/46/149, Đường Số 9, Phường 6, Quận Thủ Đức, Long An, Việt Nam",Online,61750.0
8789,8932.0,,45602,15000.0,Thanh toán qua ví điện tử,Đang xử lý,"1007/55/90/50/12u, Phố Trịnh Đình C, Phường Linh Xuân, Quận 12, Cần Thơ, Việt Nam","1309/26/26, Trần Hưng Đạo, Phường Thảo Điền, Sơn Tây, Hà Nội, Việt Nam",Online,450.0
8790,8933.0,2021-05-12 11:19:51,75865,90000.0,Thẻ tín dụng,Đã thanh toán,"1232/92/188/277, Lê Đức Thọ, Phường Linh Xuân, Hai Bà Trưng, Cần Thơ, Việt Nam","171/53/150/251, Huỳnh Thúc Kháng, Phường Linh Xuân, Quận 5, Hà Nội, Việt Nam",Online,6300.000000000001
8791,8934.0,2022-12-06 03:17:45,65913,0.0,Thẻ tín dụng,Thất bại,"2/29/59i, Trần Hưng Đạo, Phường 5, Quận 3, Thái Nguyên, Việt Nam","1451/53/36, Võ Văn Kiệt, Phường 12, Quận 7, Hà Nội, Việt Nam",Online,0.0
8792,8935.0,2022-12-12 09:31:39,20170,300000.0,Chuyển khoản ngân hàng,Đang xử lý,"2746/172, Hồ Hảo Hớn, Phường Thảo Điền, Hà Đông, Cần Thơ, Việt Nam","2471/304, Cô Bắc, Phường Bình Trưng Tây, Thanh Xuân, Quảng Bình, Việt Nam",Online,57000.0
8793,8936.0,2022-12-03 23:45:25,41707,1180000.0,Chuyển khoản ngân hàng,Đã thanh toán,"2795/43/67/259, Mạc Đĩnh Chi, Phường Tam Bình, Quận 8, Bình Dương, Việt Nam","713/849, Điện Biên Phủ, Phường Linh Trung, Ba Vì, Đồng Nai, Việt Nam",Online,212400.0
8794,8937.0,2018-03-20 02:49:18,64149,45000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang chờ xử lý,"2590/82/177X, Nam Kỳ Khởi Nghĩa, Phường 8, Long Biên, Cà Mau, Việt Nam","2735/15/75/151, Đường Số 5, Phường Bình An, Quận Gò Vấp, Đà Nẵng, Việt Nam",POS,7200.0
8795,8938.0,2020-05-03 22:37:29,10997,0.0,Thẻ tín dụng,Hủy bỏ,"61/966, Nguyễn Văn Giai, Phường Thủ Thiêm, Quận 2, Hà Nội, Việt Nam","2228/86/162/296/260, Trần Hưng Đạo, Phường Linh Tây, Đống Đa, Nghệ An, Việt Nam",Online,0.0
8796,8939.0,2022-07-26 01:59:57,58102,0.0,Thẻ tín dụng,Đã thanh toán,"2420/26/12/267, Nguyễn Đình Chiểu, Phường 5, Hoàn Kiếm, Bình Phước, Việt Nam","2506/77/179, Điện Biên Phủ, Phường Linh Chiểu, Phú Thọ, Hà Nội, Việt Nam",Redeemed Points,0.0
8797,8940.0,2022-01-06 19:49:39,43887,1580000.0,Thanh toán qua ví điện tử,Đã thanh toán,"1878/70/124, Đường Lê Văn D, Phường Linh Chiểu, Quận 5, Hà Nội, Việt Nam","971/51/172/282, Cống Lở, Phường An Phú Đông, Đan Phượng, Bạc Liêu, Việt Nam",POS,94800.0
8798,8941.0,2020-05-21 15:38:36,65564,6000000.0,Tiền mặt,Hủy bỏ,"1995/17/68/266/329, Lê Đức Thọ, Phường Tam Bình, Đống Đa, Bình Dương, Việt Nam","976/756, Đường Số 10, Phường Bình Trưng Đông, Gia Lâm, Bình Thuận, Việt Nam",Online,480000.0
8799,8942.0,2021-10-13 02:51:24,99463,0.0,Chuyển khoản ngân hàng,Hủy bỏ,"2488/59, Nguyễn Thị Minh Khai, Phường Trường Thọ, Quận 1, An Giang, Việt Nam","229/80/24/290i, Lý Tự Trọng, Phường An Lạc, Hai Bà Trưng, Quảng Ninh, Việt Nam",POS,0.0
8800,8943.0,2020-01-03 13:16:52,25452,136000.0,Thẻ tín dụng,Đang xử lý,"2267/67/86, Võ Văn Kiệt, Phường An Lạc, Quận 12, Hồ Chí Minh, Việt Nam","2483/722, Phan Đăng Lưu, Phường An Cư, Quận 11, Đà Nẵng, Việt Nam",Online,13600.0
8801,8944.0,2022-01-17 07:21:22,36997,0.0,Tiền mặt,Đang chờ xử lý,"2024/464, Trần Quốc Thảo, Phường Linh Tây, Quận Tân Bình, Hà Nội, Việt Nam","2891/43/52/212, Hai Bà Trưng, Phường Bình Khánh, Thạch Thất, Đà Nẵng, Việt Nam",Online,0.0
8802,8945.0,2021-06-06 13:46:06,82508,790216000.0,Tiền mặt,Đang chờ xử lý,"2182/22/96, Cách Mạng Tháng Tám, Phường Linh Đông, Quận 10, Hà Nội, Việt Nam","1315/97/167/162, Cách Mạng Tháng Tám, Phường 8, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",Online,63217280.0
8803,8946.0,2019-10-15 18:58:20,61432,66481000.0,Tiền mặt,Đã thanh toán,"1482/63/194/190/190s, Đường Số 1, Phường An Cư, Thạch Thất, Bình Dương, Việt Nam","1577/860, Nhiêu Tứ, Phường 12, Quận 3, Hồ Chí Minh, Việt Nam",Online,8642530.0
8804,8947.0,2022-12-16 12:43:15,97734,5198000.0,Thẻ tín dụng,Đã thanh toán,"691/107, Trần Huy Liệu, Phường 3, Hoàng Mai, Cần Thơ, Việt Nam","2766/3/103/281, Đường Số 8, Phường An Phú, Hoàng Mai, Quảng Ninh, Việt Nam",Online,779700.0
8805,8948.0,2022-02-08 12:23:44,65535,132810000.0,Thẻ tín dụng,Đang xử lý,"706/49/151/15/66, Nguyễn Công Trứ, Phường Bình An, Sơn Tây, Bình Phước, Việt Nam","424/260, Đường Lê Văn D, Phường Bình Trưng Đông, Cầu Giấy, Hà Nội, Việt Nam",POS,6640500.0
8806,8949.0,2020-05-20 19:41:47,29498,135000.0,Chuyển khoản ngân hàng,Đang xử lý,"544/55/38/8/54C, Cô Bắc, Phường Bình Trưng Đông, Hoài Đức, Hà Nội, Việt Nam","1445/5/18/112, Trương Định, Phường Tam Phú, Thanh Oai, Hải Phòng, Việt Nam",POS,4050.0
8807,8950.0,2022-12-17 16:01:10,95634,12089000.0,Chuyển khoản ngân hàng,Đã thanh toán,"997/80/139/154/261, Điện Biên Phủ, Phường An Lợi Đông, Quận 4, Gia Lai, Việt Nam","4/9/12W, Nguyễn Bá Huân, Phường Linh Chiểu, Quận 3, Tiền Giang, Việt Nam",Online,1813350.0
8808,8951.0,2022-11-21 22:57:00,91369,105000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"2851/537, Đinh Tiên Hoàng, Phường 3, Nam Từ Liêm, Đà Nẵng, Việt Nam","846/60/55, Hai Triều, Phường Bình An, Quận 12, Đà Nẵng, Việt Nam",Thẻ thành viên,3150.0
8809,8952.0,2022-12-13 05:28:44,30926,0.0,Chuyển khoản ngân hàng,Đã thanh toán,"582/738, Điện Biên Phủ, Phường Thảo Điền, Nam Từ Liêm, Hà Nội, Việt Nam","2387/37/169, Đường Hùng Vương, Phường 5, Gia Lâm, Đà Nẵng, Việt Nam",Thẻ thành viên,0.0
8810,8953.0,2021-09-06 19:20:08,94400,90000.0,Thẻ tín dụng,Đang xử lý,"2847/71/39/31/233, Cô Bắc, Phường 11, Quận 7, Hà Nội, Việt Nam","55/64/100Y, Lê Duẩn, Phường An Phú Đông, Mỹ Đức, Hồ Chí Minh, Việt Nam",Online,4500.0
8811,8954.0,2021-09-06 19:20:08,78445,90000.0,Chuyển khoản ngân hàng,Đã thanh toán,"1555/56/33f, Lê Thị Riêng, Phường Linh Chiểu, Tây Hồ, Bạc Liêu, Việt Nam","822/53/62/166/79q, Phan Đình Phùng, Phường 3, Đống Đa, Hồ Chí Minh, Việt Nam",POS,4500.0
8812,8955.0,2021-09-06 19:19:08,98446,0.0,Thẻ tín dụng,Đang xử lý,"137/76/28/141/173, Nguyễn Văn Giai, Phường Bình An, Quận 10, Cần Thơ, Việt Nam","1041/82/75/87a, Phan Đăng Lưu, Phường Bình Trưng Tây, Đông Anh, Gia Lai, Việt Nam",Thẻ thành viên,0.0
8813,8956.0,2021-09-06 19:22:08,41271,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"2682/57/4X, Trần Hưng Đạo, Phường An Phú, Quận 7, Bình Dương, Việt Nam","1652/43/43, Đặng Văn Ngữ, Phường Cát Lái, Quận 2, Hà Nội, Việt Nam",POS,0.0
8814,8957.0,2022-05-03 14:42:26,69232,30000.0,Thanh toán qua ví điện tử,Đang xử lý,"1039/83/11, Phố Lê Lợi, Phường Linh Tây, Quốc Oai, Bà Rịa - Vũng Tàu, Việt Nam","993/884, Lê Lai, Phường 5, Hoàn Kiếm, Bạc Liêu, Việt Nam",Online,3900.0
8815,8958.0,2022-12-13 08:52:55,81492,0.0,Chuyển khoản ngân hàng,Hủy bỏ,"2706/19/54/228/385, Vĩnh Viễn, Phường An Phú, Quận Thủ Đức, Hải Phòng, Việt Nam","1133/19/105/1, Đường Hoàng Diệu, Phường 1, Hoàn Kiếm, Cần Thơ, Việt Nam",Online,0.0
8816,8959.0,2022-12-13 08:53:55,20376,1990000.0,Chuyển khoản ngân hàng,Đã thanh toán,"1467/98/72/79F, Võ Thị Sáu, Phường Bình Trưng Đông, Thanh Trì, Hồ Chí Minh, Việt Nam","931/90/150/110/287, Lý Chính Thắng, Phường An Cư, Hoài Đức, Kiên Giang, Việt Nam",Thẻ thành viên,298500.0
8817,8960.0,2021-02-27 20:29:02,28378,50970000.0,Thanh toán qua ví điện tử,Đang xử lý,"2923/7/51/3, Nam Kỳ Khởi Nghĩa, Phường 1, Sóc Sơn, Bắc Ninh, Việt Nam","2269/84/104T, Đinh Tiên Hoàng, Phường Bình Khánh, Ba Đình, Bình Dương, Việt Nam",Online,2548500.0
8818,8961.0,2022-12-21 01:26:02,94612,4740000.0,Thanh toán qua cổng thanh toán trực tuyến,Đang xử lý,"2997/83/73, Hoàng Văn Thụ, Phường Bình An, Hai Bà Trưng, Hà Nội, Việt Nam","2131/459, Đường Số 7, Phường 4, Quận Gò Vấp, Hà Nội, Việt Nam",Thẻ thành viên,331800.00000000006
8819,8962.0,2021-02-04 20:33:06,16915,40000.0,Chuyển khoản ngân hàng,Hủy bỏ,"2387/458, Nam Kỳ Khởi Nghĩa, Phường 3, Quận 6, Hà Nội, Việt Nam","2281/31/143t, Nguyễn Đình Chiểu, Phường Linh Tây, Hoài Đức, Hà Nội, Việt Nam",Thẻ thành viên,2800.0000000000005
8820,8963.0,2020-04-06 21:09:52,35570,89000.0,Thẻ tín dụng,Đã hoàn tiền,"1744/91/68t, Đường Hoàng Diệu, Phường 8, Nam Từ Liêm, Lâm Đồng, Việt Nam","128/15/97/207, Hai Bà Trưng, Phường An Lạc, Thanh Trì, Ninh Bình, Việt Nam",Online,12460.000000000002
8821,8964.0,,70802,120000.0,Thẻ ghi nợ,Đang chờ xử lý,"286/799, Đường Số 2, Phường Trường Thọ, Đông Anh, Quảng Ngãi, Việt Nam","2631/74/52, Huỳnh Thúc Kháng, Phường Tam Bình, Thạch Thất, Hải Phòng, Việt Nam",Redeemed Points,16800.0
8822,8965.0,2022-04-10 22:17:29,21329,0.0,Tiền mặt,Đang xử lý,"2929/57/72/230/171, Cống Quỳnh, Phường An Khánh, Quận 5, Vĩnh Long, Việt Nam","1529/286, Đặng Tất, Phường Linh Đông, Sóc Sơn, Hòa Bình, Việt Nam",Redeemed Points,0.0
8823,8966.0,2020-07-07 07:09:22,86007,1755000.0,Chuyển khoản ngân hàng,Đang xử lý,"394/171, Đường Hoàng Diệu, Phường Bình An, Quận 8, Hồ Chí Minh, Việt Nam","1398/6/147/230c, Phan Đăng Lưu, Phường 2, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",Redeemed Points,52650.0
8824,8967.0,2017-04-10 08:02:50,97054,0.0,Thẻ tín dụng,Hủy bỏ,"2791/63/64/50, Cống Quỳnh, Phường Bình Trưng Tây, Bắc Từ Liêm, Quảng Trị, Việt Nam","1651/43/172G, Nguyễn Đức Cảnh, Phường 8, Long Biên, Hà Nội, Việt Nam",Online,0.0
8825,8968.0,2022-12-03 10:57:07,66472,175000.0,Thanh toán qua ví điện tử,Đang xử lý,"2929/87/73/52, Lý Tự Trọng, Phường Linh Xuân, Chương Mỹ, Lào Cai, Việt Nam","1462/101, Lê Duẩn, Phường 11, Quận Phú Nhuận, Hải Phòng, Việt Nam",Online,3500.0
8826,8969.0,2020-07-05 09:05:54,17167,210000.0,Chuyển khoản ngân hàng,Đã thanh toán,"1872/67/8/80, Lê Duẩn, Phường 12, Hoàng Mai, Hồ Chí Minh, Việt Nam","1175/374, Trương Đăng Quế, Phường 11, Quận 1, Đà Nẵng, Việt Nam",Online,33600.0
8827,8970.0,2022-12-02 14:38:20,96815,223920000.0,Tiền mặt,Đang xử lý,"1272/58/90, Hồ Tùng Mậu, Phường 10, Thạch Thất, Tây Ninh, Việt Nam","283/23/141, Lê Quý Đôn, Phường Bình Trưng Tây, Hai Bà Trưng, Quảng Trị, Việt Nam",Online,33588000.0
8828,8971.0,2022-12-03 02:47:32,77476,0.0,Tiền mặt,Đã thanh toán,"1373/16/25/14, Đường Số 5, Phường Cát Lái, Quận 12, Vĩnh Long, Việt Nam","97/832, Cô Bắc, Phường Bình Trưng Tây, Đan Phượng, Hồ Chí Minh, Việt Nam",Online,0.0
8829,8972.0,2022-10-25 19:01:48,96251,0.0,Chuyển khoản ngân hàng,Đang chờ xử lý,"1468/2/42/175/200z, Nguyễn Đình Chiểu, Phường 4, Quận 8, Hà Nội, Việt Nam","2901/78/89, Hai Bà Trưng, Phường Thảo Điền, Sơn Tây, Hồ Chí Minh, Việt Nam",Online,0.0
8830,8973.0,2022-09-29 10:09:09,51805,0.0,Chuyển khoản ngân hàng,Chưa thanh toán,"756/377, Nguyễn Công Trứ, Phường 5, Quận 2, Bình Dương, Việt Nam","464/561, Hai Bà Trưng, Phường 8, Nam Từ Liêm, Vĩnh Long, Việt Nam",Thẻ thành viên,0.0
8831,8974.0,2020-11-28 08:57:53,17673,40000.0,Chuyển khoản ngân hàng,Đang xử lý,"1284/96/123c, Phố Nguyễn Thị B, Phường Cát Lái, Đống Đa, Cần Thơ, Việt Nam","2853/289, Đồng Khởi, Phường Linh Xuân, Thạch Thất, Bình Phước, Việt Nam",Online,1200.0
8832,8975.0,2022-03-16 11:16:23,44773,90922000.0,Chuyển khoản ngân hàng,Đang xử lý,"727/4/55, Trần Quốc Thảo, Phường 5, Quận Gò Vấp, Hà Nội, Việt Nam","1418/792, Trần Hưng Đạo, Phường An Phú Đông, Long Biên, Cần Thơ, Việt Nam",Thẻ thành viên,4546100.0
8833,8976.0,2021-10-11 02:50:41,68446,0.0,Thẻ tín dụng,Đang xử lý,"687/44/196/201, Đường Số 2, Phường 11, Quận 5, Ninh Thuận, Việt Nam","1924/45/126/202, Lê Văn Phan, Phường 9, Thanh Trì, Hà Nội, Việt Nam",Redeemed Points,0.0
8834,8977.0,2019-10-21 01:47:45,27282,627000000.0,Thẻ tín dụng,Đã thanh toán,"1806/92/39/212, Mạc Đĩnh Chi, Phường 3, Quận 8, Bình Định, Việt Nam","1171/99/34y, Điện Biên Phủ, Phường An Phú, Hai Bà Trưng, Cần Thơ, Việt Nam",Thẻ thành viên,106590000.00000001
8835,8978.0,2020-10-02 22:49:18,92041,0.0,Thẻ tín dụng,Đã thanh toán,"2757/50/147, Ngô Đức Kế, Phường Linh Tây, Ba Đình, Đắk Lắk, Việt Nam","2668/64/23/63/296, Lê Thị Riêng, Phường Tam Phú, Tây Hồ, Hồ Chí Minh, Việt Nam",Online,0.0
8836,8979.0,2018-11-12 04:38:34,63910,720000.0,Thẻ tín dụng,Đang xử lý,"1996/496, Cống Lở, Phường Linh Xuân, Quận 12, Đắk Lắk, Việt Nam","676/47/157/194, Võ Thị Sáu, Phường Bình Trưng Tây, Phú Thọ, Hồ Chí Minh, Việt Nam",POS,79200.0
8837,8980.0,2021-05-28 03:58:53,39177,0.0,Thẻ tín dụng,Đã thanh toán,"2624/973, Phan Văn Hân, Phường 12, Hòa Bình, Bình Dương, Việt Nam","2454/17/160/120/365, Đường Số 5, Phường An Lợi Đông, Thanh Trì, Đà Nẵng, Việt Nam",Online,0.0
