,customer_id,credit_label,member_id,full_name,gender,date_of_birth,address,city,country,phone_number,email,occupation,education,marital_status,membership_level,join_date,expiry_date,membership_status,customer_points,total_redeemed_points,discount_rate,referral_code,age,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
4715,77384,Good,77384,Trang Nguyên Đ**g,Nữ,1999-02-16,"603/50/26/226/122d, Hồ Tùng Mậu, Phường Tam Phú, Quận Thủ Đức, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,001-618-607-5271,mark72@example.org,Lập trình viên,Đại học,Có 1 bé,VIP,2020-05-18,,Active,854,169,0.05,JB678,23,362,191,140,180,528,False,22,4,12,1685932000,170645000,53363000,116820000,642379000,715833000,69035600,1029710,118,10,21,0.5546498385159621,Vấn đề khác,13,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,True,0.1704577060500534,9,0.25,319,18,0.3277972991549376,Tạm ổn,7174000,Đầu tư,Trên 1 tỷ,840000000,1900000000,Đất đai,Có,48700000,248460000,2
4716,62411,Good,62411,Vương Vân Q**n,Nữ,1990-06-01,"764/59/67/49J, Đinh Tiên Hoàng, Phường Bình Trưng Đông, Quận 4, Bình Dương, Việt Nam",Bình Dương,Việt Nam,572-479-0506x35022,collinsshannon@example.net,Kỹ sư phần mềm,Sinh viên,Ly hôn,VIP,2013-11-09,,Active,639,198,0.05,WO110,32,523,335,191,581,947,True,3,13,3,8343934000,612861000,655193000,530381000,728182000,428607000,62654800,3898070,204,11,56,0.8634261797047184,Sản phẩm không như hình ảnh minh họa,8,Sản phẩm gửi sai,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.5734171075512111,43,0.1,823,40,0.9985997466687508,Tạm ổn,1067000,Đầu tư,Trên 3 tỷ,732000000,1600000000,Nhà ở chính,Có,12100000,48492000,2
4717,62482,Good,62482,Tề Xuân T***g,Nam,1989-07-15,"1586/443, Lê Văn Phan, Phường Bình An, Quận Gò Vấp, Bình Dương, Việt Nam",Bình Dương,Việt Nam,(358)998-9981,murphychristopher@example.net,Lập trình viên,Đại học,Có gia đình,VIP,2014-06-13,,Active,980,748,0.1,DS283,33,642,189,126,515,354,False,0,3,17,4426377000,160292000,322159000,280868000,387130000,394018000,97824300,7366950,148,47,14,0.8753568652542949,Sản phẩm không như hình ảnh minh họa,11,Vấn đề khác,Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.7578849515354824,64,0.32,241,35,0.21569041746759254,Rất ổn định,4577000,Kinh doanh truyền thống,Trên 1 tỷ,886000000,500000000,Bất động sản thương mại,Có,17700000,331128000,20
4718,49880,Bad,49880,Hứa Vân H*,Nữ,1995-07-08,"505/89/112/211/283, Bà Huyện Thanh Quan, Phường Trường Thọ, Quận 6, Hà Nội, Việt Nam",Hà Nội,Việt Nam,001-693-860-9085x627,afuller@example.org,Lập trình viên,Sinh viên,Độc thân,VIP,2016-07-12,,Active,954,744,0.05,PW659,27,153,320,186,175,730,False,3,19,15,865342000,26612000,377313000,816181000,599139000,47072000,29098800,5803140,176,74,15,0.8141285648329505,Sản phẩm không hoạt động đúng cách,9,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,True,0.15234893011845663,76,0.71,997,45,0.2042472013708152,Ổn định,3600000,Làm thuê,Trên 3 tỷ,1000000,700000000,Bất động sản thương mại,Không,45400000,132312000,8
4719,20147,Good,20147,Lương Nhật N****n,Nam,2010-01-16,"2619/129, Đường Số 7, Phường Linh Tây, Quận Thủ Đức, Hải Phòng, Việt Nam",Hải Phòng,Việt Nam,+1-599-245-4486x37516,michaellopez@example.com,Nhiếp ảnh gia,Đi làm,Độc thân,VIP,2017-11-28,,Active,865,126,0.07,CU188,12,809,130,104,489,333,True,23,9,1,9281338000,470047000,179853000,781683000,326418000,221182000,71576200,219670,77,81,5,0.20206462554320248,Khách hàng không hài lòng với trải nghiệm mua hàng,5,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,True,0.9681156099081647,26,0.98,269,21,0.3615257066875699,Rất ổn định,2499000,Đầu tư,Trên 1 tỷ,992000000,700000000,Bất động sản thương mại,Có,40900000,413916000,11
4720,48636,Good,48636,Thái Minh V*n,Nam,1992-04-03,"1987/18/139, Nguyễn Đình Chiểu, Phường Bình An, Quận Tân Phú, Sơn La, Việt Nam",Sơn La,Việt Nam,839.544.4773,vanessaflores@example.net,Kỹ sư phần mềm,Trung học phổ thông,Có gia đình,VIP,2019-05-21,,Active,723,511,0.1,BF329,30,671,300,154,457,719,False,5,3,14,7486544000,55729000,160441000,311457000,29034000,665119000,33849200,3171660,83,90,13,0.6051340130607914,Sản phẩm không hoạt động đúng cách,7,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,True,0.5122863960209869,30,0.38,12,18,0.33599043679458496,Rất ổn định,4052000,Cho thuê,Dưới 300 triệu,729000000,700000000,Đất đai,Có,43500000,293496000,19
4721,21947,Good,21947,Bạch Thúy H**h,Nữ,1996-11-10,"1317/97/93, Ngô Đức Kế, Phường An Lạc, Quận 3, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,715-549-2446x93507,amanda61@example.org,Kỹ sư phần mềm,Đại học,Tái hôn,VIP,2021-09-16,,Active,583,37,0.05,BP735,26,561,112,220,487,616,False,2,13,4,9802224000,758650000,399315000,125064000,471246000,176762000,23921700,9808020,272,78,46,0.20814529354769107,Sản phẩm không hoạt động đúng cách,4,Vấn đề khác,Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,0.8735404788985478,90,0.86,609,37,0.24162389113578486,Rất ổn định,8954000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,966000000,1700000000,Đất đai,Có,23000000,371772000,9
4722,5325,Good,5325,Trình Nguyệt H**g,Nam,2000-08-23,"2700/755, Trương Đăng Quế, Phường Tam Phú, Mỹ Đức, Phú Thọ, Việt Nam",Phú Thọ,Việt Nam,001-532-597-1863,johnsonjeremy@example.net,Công nhân,Sinh viên,Có 1 bé,VIP,2019-09-24,,Active,724,68,0.07,WQ245,22,603,55,2,232,111,False,23,13,1,5083363000,506689000,446622000,895069000,801859000,789330000,83097100,2802650,202,96,49,0.49106025571071554,Sản phẩm không hoạt động đúng cách,9,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.9560154666029748,15,0.81,69,16,0.5337550294466107,Rất ổn định,2952000,Cho thuê,Trên 1 tỷ,969000000,1600000000,Nhà ở chính,Không,16100000,285264000,14
4723,40600,Good,40600,Lỗ Thái T**y,Khác,2012-11-10,"554/96/92Z, Hai Triều, Phường Bình An, Chương Mỹ, Bình Phước, Việt Nam",Bình Phước,Việt Nam,001-318-653-5906x8403,mathew91@example.org,Lập trình viên,Đại học,Ly hôn,VIP,2014-04-20,,Active,683,377,0.07,BY415,10,734,136,296,527,500,True,3,7,17,3030322000,592367000,121928000,432287000,902863000,178437000,11124000,5142030,277,29,26,0.6071205382856442,Sản phẩm không đáp ứng yêu cầu của khách hàng,4,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.4862172834881694,30,0.93,873,33,0.8347460784517043,Rất ổn định,1534000,Đầu tư,Trên 3 tỷ,912000000,1400000000,Căn hộ/Chung cư,Có,23800000,108012000,15
4724,1666,Good,1666,Lỗ Linh N*ư,Nam,2009-03-01,"1503/18/113/89/84p, Hòa Hảo, Phường 11, Hòa Bình, Bà Rịa - Vũng Tàu, Việt Nam",Bà Rịa - Vũng Tàu,Việt Nam,828.807.0121x0656,curtisjenkins@example.com,Ca sĩ,Thạc sĩ,Độc thân,VIP,2015-03-30,,Active,724,465,0.1,HG117,13,245,360,206,398,306,False,2,8,2,8437194000,747403000,99783000,50153000,720141000,13919000,4727500,9972780,215,31,4,0.1631966182770831,Sản phẩm không đáp ứng yêu cầu của khách hàng,13,Sản phẩm gửi sai,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.06543687137623344,2,0.49,860,40,0.8520593270582734,Rất ổn định,8439000,Đầu tư,Trên 1 tỷ,692000000,900000000,Bất động sản thương mại,Không,41400000,396420000,7
4725,61044,Good,61044,Tiêu Thảo B*o,Nữ,2000-01-20,"1435/31/152/102/132, Hai Triều, Phường Thảo Điền, Quận Tân Bình, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(259)638-3394,dawnford@example.com,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,VIP,2018-03-10,,Active,940,121,0.07,DP228,22,294,50,224,326,648,False,1,11,5,3621588000,657992000,141884000,632542000,203877000,749920000,54644700,9763350,67,74,1,0.6515045585777709,Dịch vụ không chuyên nghiệp,8,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.18165809480382067,89,0.44,312,19,0.7820102999993077,Rất ổn định,9078000,Cho thuê,Trên 1 tỷ,991000000,1000000000,Đất đai,Có,11900000,225420000,24
4726,29609,Good,29609,Cao Trung Đ**h,Nam,2003-10-07,"1462/7/40/102F, Bùi Hữu Nghĩa, Phường An Lợi Đông, Quận Gò Vấp, Cần Thơ, Việt Nam",Cần Thơ,Việt Nam,001-969-495-8839,barnessharon@example.net,Kiến trúc sư,Tiến sĩ,Độc thân,VIP,2017-02-01,,Active,591,374,0.1,DR336,19,574,213,173,397,541,True,22,5,7,6035894000,88290000,571798000,468285000,447170000,151371000,84690200,7399640,73,53,63,0.8499149424169982,Sản phẩm không hoạt động đúng cách,8,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.000523332194359849,80,0.51,37,0,0.6717413553402214,Rất ổn định,301000,Kinh doanh truyền thống,Dưới 300 triệu,706000000,1700000000,Căn hộ/Chung cư,Có,22800000,128304000,12
4727,1860,Good,1860,Lý Quỳnh T**n,Nữ,2003-10-24,"885/12, Trần Quang Diệu, Phường 3, Quận 7, Lào Cai, Việt Nam",Lào Cai,Việt Nam,410.435.3586,kevin77@example.net,Lập trình viên,Đi làm,Độc thân,VIP,2017-05-22,,Active,723,479,0.1,ST769,19,684,150,281,496,583,True,1,12,11,8571838000,321803000,540355000,201004000,289051000,149125000,69829600,4338330,202,41,1,0.6735441709470064,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Điểm thanh toán tự động,True,0.5657582261795615,2,0.61,278,2,0.4582091350349242,Rất ổn định,6148000,Làm thuê,Dưới 300 triệu,953000000,1900000000,Bất động sản thương mại,Không,12900000,38076000,7
4728,69985,Good,69985,Bình Nhật H**h,Nam,2002-07-18,"854/9/40, Bùi Thị Xuân, Phường Thảo Điền, Quận Phú Nhuận, Lâm Đồng, Việt Nam",Lâm Đồng,Việt Nam,+1-448-530-9665x854,amyschmidt@example.org,Lập trình viên,Tiến sĩ,Có gia đình,VIP,2019-11-22,2022-09-24,Expired,740,638,0.07,TV947,20,712,73,82,459,86,True,5,8,19,9207521000,121297000,988082000,981321000,985468000,282681000,18104000,4276860,65,32,47,0.6529720813457962,Khách hàng không hài lòng với trải nghiệm mua hàng,6,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán bằng QR Code,Ứng dụng điện thoại di động,True,0.7101205338535878,65,0.06,138,21,0.9300139852793926,Tạm ổn,442000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,986000000,1400000000,Nhà ở chính,Không,27900000,432120000,11
4729,40308,Good,40308,Quang Ngọc T*,Nam,2000-05-03,"1015/282, Nguyễn Cư Trinh, Phường An Lợi Đông, Đống Đa, Tây Ninh, Việt Nam",Tây Ninh,Việt Nam,(665)658-0220x32151,lfranco@example.org,Giáo viên,Sinh viên,Độc thân,VIP,2022-01-11,,Active,734,146,0.1,AH408,22,852,168,136,527,419,False,3,13,13,2405887000,111630000,510385000,1250000,680912000,433710000,94560400,3517020,270,64,23,0.7558128840055246,Sản phẩm không hoạt động đúng cách,12,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Cửa hàng trực tiếp,False,0.7613959664433352,75,0.22,807,36,0.15189598603076604,Rất ổn định,4058000,Cho thuê,Trên 3 tỷ,784000000,1900000000,Nhà ở chính,Có,48700000,552012000,24
4730,44223,Good,44223,Tiêu Hồng H*a,Nam,1993-02-10,"1743/90/19/174, Tô Hiến Thành, Phường Cát Lái, Quận 2, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-315-902-6560x83981,sarahclark@example.com,Nhiếp ảnh gia,Đại học,Đã kết hôn,VIP,2021-11-14,,Active,852,700,0.1,MW123,29,172,352,46,83,700,False,4,20,7,6471953000,57638000,533493000,914503000,322774000,810904000,46309900,390760,87,77,27,0.29294638411724294,Sản phẩm không như hình ảnh minh họa,15,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.7789604613432782,13,0.89,851,37,0.39379594594850476,Rất ổn định,4588000,Cho thuê,Trên 1 tỷ,900000000,500000000,Nhà ở chính,Có,43000000,487212000,19
4731,52863,Bad,52863,Phó Hồng H*u,Nam,1999-07-04,"1932/845, Đường Võ Văn C, Phường Bình Trưng Đông, Long Biên, Hà Nội, Việt Nam",Hà Nội,Việt Nam,(971)932-5701,davidlucas@example.com,Bác sĩ,Đại học,Độc thân,VIP,2018-04-17,2021-07-01,Expired,858,782,0.07,LQ409,23,571,101,11,113,616,False,21,3,17,2339664000,689225000,159685000,658673000,520759000,155277000,33742600,8214770,83,46,27,0.07751519905389725,Dịch vụ không chuyên nghiệp,15,Sản phẩm gửi sai,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.5553965376157939,96,0.56,507,45,0.8008320127064223,Thất thường,8986000,Freelancer,Trên 3 tỷ,406000000,1600000000,Nhà ở chính,Không,41300000,403020000,9
4732,33366,Good,33366,Lư Hồng N****n,Nữ,2007-03-07,"1417/58/72k, Lê Lai, Phường 10, Đống Đa, Đắk Lắk, Việt Nam",Đắk Lắk,Việt Nam,556-768-5056x696,clintonmack@example.com,Giáo viên,Đại học,Độc thân,VIP,2015-11-01,,Active,827,359,0.1,DZ597,15,321,105,129,528,354,True,19,9,18,2811232000,914599000,446370000,409040000,150963000,532818000,27962900,9272140,181,18,25,0.7282012021478379,Sản phẩm không hoạt động đúng cách,9,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,False,0.41839280496739095,87,0.49,622,15,0.4493208326138617,Ổn định,9884000,Đầu tư,Trên 3 tỷ,510000000,600000000,Căn hộ/Chung cư,Không,26100000,31500000,17
4733,87434,Good,87434,Đới Thắng T**i,Nữ,2002-06-03,"2567/517, Phó Đức Chính, Phường Tam Phú, Thanh Trì, Hà Nội, Việt Nam",Hà Nội,Việt Nam,249.953.4730,ana26@example.com,Giáo viên,Đại học,Độc thân,VIP,2018-11-28,,Active,572,474,0.1,YJ676,20,873,284,60,417,508,False,0,7,16,2921981000,556014000,679393000,644562000,9144000,838092000,39135700,3146760,300,10,38,0.14585183637690935,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Vấn đề khác,Thẻ tín dụng,Cửa hàng trực tiếp,False,0.2193175451808409,3,0.74,941,19,0.6353995843782158,Rất ổn định,6320000,Kinh doanh online,Trên 3 tỷ,479000000,1900000000,Đất đai,Không,30200000,537960000,5
4734,12400,Good,12400,Mai Đình H*,Nam,2003-08-15,"2487/68/69/135P, Đường Lê Văn D, Phường Linh Chiểu, Quận Gò Vấp, Hà Nội, Việt Nam",Hà Nội,Việt Nam,6164160269,robersondouglas@example.net,Kiến trúc sư,Sinh viên,Độc thân,VIP,2015-08-15,2016-08-03,Expired,665,291,0.1,MV690,19,63,84,253,110,828,True,1,7,17,717689000,817768000,855854000,521744000,376675000,372113000,93254500,6508270,31,62,15,0.896697040456187,Dịch vụ không chuyên nghiệp,5,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.20447747107959402,17,0.31,749,1,0.7729752132110339,Rất ổn định,986000,Kinh doanh truyền thống,Dưới 300 triệu,481000000,900000000,Đất đai,Có,40100000,151212000,5
4735,20238,Good,20238,Trương Đình Q***n,Nam,1988-11-30,"2235/83/28/189, Võ Thị Sáu, Phường Tam Bình, Đống Đa, Sóc Trăng, Việt Nam",Sóc Trăng,Việt Nam,(868)805-0986x822,otyler@example.com,Kỹ sư phần mềm,Thạc sĩ,Độc thân,VIP,2018-07-05,,Active,777,561,0.1,EL917,34,731,323,287,27,877,True,1,2,11,1961173000,211219000,658347000,991412000,425206000,14005000,80407100,2174340,241,56,1,0.6992686020635045,Sản phẩm giao muộn so với hẹn giao,11,Sản phẩm gửi sai,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.8002797281869062,48,0.25,131,34,0.5335698784559347,Rất ổn định,714000,Kinh doanh truyền thống,Trên 1 tỷ,723000000,900000000,Nhà ở chính,Không,35500000,103968000,10
4736,39412,Good,39412,Vương Quỳnh T***h,Nữ,1999-10-26,"2670/457, Hai Triều, Phường Linh Xuân, Đan Phượng, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,358.577.7533x702,vlee@example.com,Bác sĩ,Trung học phổ thông,Độc thân,VIP,2022-11-03,,Active,590,521,0.05,VO645,23,669,256,27,282,535,True,2,5,17,7028200000,667660000,896000000,494131000,991233000,659112000,78489100,8009300,225,92,65,0.6310596484142612,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.27560448710424956,37,0.76,404,19,0.5105355580940361,Rất ổn định,544000,Kinh doanh online,Trên 1 tỷ,449000000,1100000000,Căn hộ/Chung cư,Có,18600000,287688000,3
4737,19562,Good,19562,Vương Hoàng H*i,Nữ,1988-10-27,"1677/46/31/49, Lê Quý Đôn, Phường Linh Chiểu, Phú Thọ, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,357-688-1669x394,acohen@example.org,Bác sĩ,Thạc sĩ,Độc thân,VIP,2020-11-03,,Active,776,298,0.07,QZ598,34,788,286,289,450,354,True,0,19,6,2438944000,711150000,902122000,472175000,366283000,948224000,97156700,1041350,298,69,40,0.973840890552787,Sản phẩm không hoạt động đúng cách,13,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.0447409857777572,64,0.15,304,49,0.7903829831748574,Tạm ổn,3783000,Đầu tư,Trên 1 tỷ,931000000,1400000000,Nhà ở chính,Có,23800000,64608000,4
4738,55796,Good,55796,Vương Quỳnh B**h,Nam,2001-07-08,"1831/915, Nguyễn Du, Phường Bình Trưng Đông, Quận 10, Hồ Chí Minh, Việt Nam",Hồ Chí Minh,Việt Nam,001-321-968-5340x97551,ejacobs@example.net,Bác sĩ,Đại học,Độc thân,VIP,2019-04-24,,Active,670,258,0.05,EB913,21,447,10,122,2,160,True,13,7,6,6031384000,402297000,875245000,954734000,600361000,50025000,38389900,1794580,62,46,31,0.5724859247116675,Sản phẩm giao muộn so với hẹn giao,14,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.3859039566048944,33,0.35,777,49,0.5040317832987996,Rất ổn định,8375000,Cho thuê,Từ 300 triệu tới 1 tỷ,926000000,900000000,Căn hộ/Chung cư,Không,2900000,53448000,19
4739,27493,Good,27493,Phùng Trân B**h,Nữ,1978-01-22,"2052/650, Mạc Đĩnh Chi, Phường Bình Khánh, Bắc Từ Liêm, Đà Nẵng, Việt Nam",Đà Nẵng,Việt Nam,(954)379-5084,elliottkrystal@example.net,Kiến trúc sư,Trung học phổ thông,Có gia đình,VIP,2020-03-17,,Active,501,182,0.07,AE329,44,801,5,78,156,660,True,7,15,6,5769912000,365580000,591631000,12454000,606106000,841022000,72741900,4273590,174,40,2,0.29288417907041275,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm đã hết hạn sử dụng,Tiền mặt khi nhận hàng (COD),Cổng thanh toán của bên thứ ba,True,0.2878324810671059,60,0.14,719,26,0.17922375869431906,Ổn định,6926000,Kinh doanh truyền thống,Dưới 300 triệu,986000000,1800000000,Căn hộ/Chung cư,Không,31000000,300720000,6
